region,review_text,
Menteng,"Room    We were staying in 1 bedroom executive unit facing north with Monumen Nasional view. The room includes a small kitchen with basic cooking utensils and laundry machine in the bathroom with a bathtub. Even though we were enjoying our stay, I think there are still room for improvements There are some minor stains on the wallpapers, lacking of power outlet can be a challenge, there were mold inside their double pane glass which is ruining the view, and the bathtub drain was not working (management team quickly fixed this for us).    Note that although the north side have a better view, it is also facing a bright large LCD billboard that runs all day and night, if you are sensitive to light you might want to consider other views.   Location    Getting into the hotel can be a",
Menteng,This charming Hotel. We so enjoyed our stay there and I hope to return. The location is perfect.The staff is wonderfuly patient and helpful. Wish I could of stayed longer - next time............👩‍🦳🕵️‍♂️👩‍🦳🕵️‍♂️👩‍🦳🕵️‍♂️,
Menteng,"We booked penthouse in Fraser last weekend for our wedding holy matrimony in the church nearby. All of the staffs were really responsive. We also ordered lunch for our family from Relish Bistro . Our family loves the food, so tasty and cooked with good quality of ingredients. Special thanks to Pak Marky dan Pak Yuri for all your support! We definitely will come back :)",
Menteng,"We stayed at the penthouse for 2 nights and we really love the hospitality. The staffs are very accommodating and pleasant, especially Mr.Yuri. They got a good view of the city, nice ambiance, and clean. I would totally recommend this place to family & friends.",
Menteng,"Stayed here to celebrate my kid’s bday. Satisfied bgt, the penthouse is soooooooo spacious, pas bgt utk family event, untuk stay di dalam rmh during this pandemi. Sebelumnya unit didesinfektan dulu, dibersihkan setiap hari, and the most important, lengkap bgt cutleriesnya, bersih dan sgt terbantu bgt dgn pelayanan frontlinernya yg helpful from the day one, Mas Yuri. Will be back again for sure on the NYE!",
Menteng,I had a short staycation here but the experience were great enough in a cheap and small hotel like Erian (despite the location in Menteng). I booked at midnight and checked in at 3 a.m. but the staff was helpful and fast so I could rest as soon as i came. Room was good. But might be too small if family staycation was your intention. Didn't try the breakfast because i had to checkout early in the morning.,
Menteng,"The hotel is very clean and fragrant, all the staffs (even the securities and technicians!) are very friendly and proactive. The breakfast are delicious. What I admire most are they provide water in glass bottle, and they provide bicycles to stroll around. Keep up the great job.",
Menteng,"Stay there for 3 days with my family. Book family room, the room is very big, nice minimalist design, lots of tv channel, nice bathroom, complete amenities. All of the staff is very friendly and professional. Breakfast is very good, lots of varieties and taste good. They have meeting rooms and rooftop bar is under construction, cant wait to see the rooftop bar. Keep up the good work.",
Menteng,"I was looking for somewhere fairly central to stay in Jakarta. Menteng is a good option, and the Erian deserves its good reviews. It’s modern, spotlessly clean and well managed.   The room was comfortable. Nice touches like hand towels, decent toiletries, refillable drinking water. There’s a safe and the aircon works well. Good WiFi. Only one thing missing really - a hair dryer would be useful.  Breakfast was better than I expected, with enough choices and variation to stop you getting bored.",
Menteng,"Having come from a horrible hotel in Medan, Sumatra, the Erian Hotel was a treat. Our room was simply furnished and quite small but was really clean, with a great bathroom.   We were only here for one night, and I was looking forward to breakfast. There appeared to be a lot of choice but there wasn’t much available. It wasn’t until I’d had a couple of croissants that a lady appeared outside and began cooking omelettes, sadly it was time to leave and I missed out.",
Menteng,"Very friendly staff (served by Mr. Putra), rooms are clean, and spacious, according to expectations, bathrooms are spacious and clean.  very good service. Very friendly staff (served by Mr. Putra), rooms are clean, and spacious, according to expectations, bathrooms are spacious and clean.  very good service.  sure to come back here with family or friends.",
